ID,NAME,BIRTH,CELLPHONE,EMAIL,CODE,ALIAS,PASSWORD,AGE
900,Stefano,2005-04-18,6649022936,stefano.opizzi@hotmail.com,FBrJNy2B,WhiteEagle,6pRWCUEw59,20
901,Simona,2005-06-10,7816898960,simona.garrone@yahoo.it,IEw0Wx1P,SunCoyote,HhXJsoIYBX,20
902,Daniele,1996-09-24,1794779460,daniele.pellegrini@libero.it,J277AOXR,BlueBear,S3DDbFWtc4,28
903,Marco,2004-12-23,8864767946,marco.roncalli@libero.it,Yi5Ya06x,BlueBear,UQGzAgV701,20
904,Serena,1998-01-28,4707366274,serena.zamorani@hotmail.com,Qwj1q82R,CrystalRabbit,1HnyZqYpIY,27
905,Filippo,1994-11-08,6938625314,filippo.mazzocchi@icloud.com,VTQr0pZ9,SilverTiger,0uywhhoqXH,30
906,Enrico,2006-04-12,2209778676,enrico.bodoni@icloud.com,tidmEl1u,SilverLynx,WQJBmxcmQo,19
907,Francesca,1995-04-06,1975575704,francesca.tomei@libero.it,qMaGCY5F,FirePanther,1tWMHF2wRI,30
908,Gabriele,1996-11-03,1960576097,gabriele.manzoni@outlook.com,2k8DJRD8,SunCoyote,btMd9dFuGD,28
909,Giada,2000-08-06,9246523784,giada.ravaglioli@libero.it,RcsefKY4,GreenOtter,J1nYVPsZSA,24
910,Gianni,2003-10-26,0949536735,gianni.brambilla@yahoo.it,hG7KtT6w,DuskLynx,RtGHYV1TKV,21
911,Giovanna,1995-01-12,8563406951,giovanna.micheletti@libero.it,8qjRnVXL,IceFalcon,5gNZMNJdbh,30
912,Paolo,2002-07-09,7519470038,paolo.colletti@icloud.com,hKoYShGO,IcePanther,dkndIKbXdC,23
913,Martina,1996-01-20,0155048460,martina.sauro@libero.it,RKDdeiAa,DuskLynx,90xFZ3HFh4,29
914,Silvia,1997-12-25,8895671407,silvia.agostinelli@outlook.com,uaULf6aI,SilverLynx,UCGjcQLJrg,27
915,Beatrice,1995-01-12,1227086420,beatrice.fo@outlook.com,qOGj6ZJF,FireCoyote,F9QidCaiJC,30
916,Enrico,2006-09-09,5599469561,enrico.migliaccio@outlook.com,uqVPT3C9,BlueWolf,YZcw0IQh6E,18
917,Marco,1994-07-18,1239831638,marco.briccialdi@gmail.com,d6VwmAXZ,CrystalMoose,Ks7SSYC9tR,30
918,Simona,2006-07-10,6046922337,simona.maglio@libero.it,0qa7HvPu,NightRabbit,2nbfXOvNBf,19
919,Martina,2000-11-23,8456653377,martina.gadda@libero.it,mjX9hDX6,WhiteEagle,jQxI4RyVmI,24
920,Beatrice,2004-11-23,8482817963,beatrice.giovine@hotmail.com,Ld7A7mug,RedFox,LC9RlXDmeP,20
921,Alberto,1998-02-11,2504675937,alberto.cuzzocrea@gmail.com,7JrTHm6t,RedOtter,Wx5sZErS13,27
922,Daniele,2001-09-29,7309267468,daniele.jilani@hotmail.com,tW8vgjxm,NightMoose,rLnC1Zh4LA,23
923,Andrea,2002-01-08,6478888717,andrea.paolini@libero.it,zs8WQ9Gg,GreenMoose,IiPUcfx7bH,23
924,Luca,2005-02-03,0275267220,luca.tosi@hotmail.com,DSDe21Y7,SilverTiger,mAzROpKBTh,20
925,Stefano,2003-07-12,0484477648,stefano.modiano@outlook.com,h3u1OKr2,IcePanther,CB4N1z4GX4,21
926,Luca,2000-04-30,6213278029,luca.canova@hotmail.com,tNr43G4x,BlueRabbit,bWYcSKUfKC,25
927,Alessia,2004-07-12,8652319757,alessia.endrizzi@icloud.com,HRMYs8Gf,SunCoyote,DMcfvUAK7l,20
928,Andrea,1996-09-29,8315898814,andrea.pellegrini@yahoo.it,jjpVA5Ki,SilverFalcon,tsjFJgh25z,28
929,Luigi,2006-09-11,6287803443,luigi.farinelli@yahoo.it,dk0eFfoq,SilverFalcon,cVghDiwPpG,18
930,Francesca,2001-02-08,3016707445,francesca.marangoni@outlook.com,oBDq4Kpo,RedOtter,ckQkmDghXU,24
931,Gianni,1999-10-27,5560877502,gianni.aloisio@yahoo.it,8ngmozwn,CrystalRabbit,zYbDsbGyky,25
932,Sara,1997-03-25,6579906555,sara.marazzi@outlook.com,scgBY0KE,BlackFalcon,SjlsxQmweq,28
933,Claudia,2003-03-07,1965209237,claudia.tamborini@outlook.com,nYBV9Xkc,NightMoose,YXeICaK8eF,22
934,Veronica,2004-03-11,7208513732,veronica.mercadante@hotmail.com,IpBwOaVM,NightMoose,HztCBryaCO,21
935,Angela,1996-04-30,2522809557,angela.ferrata@outlook.com,evjhJLf6,GoldenCoyote,nJ3CBHeCnr,29
936,Angela,2001-10-13,3980293492,angela.innocenti@libero.it,jnlTReBf,SilverFalcon,p2UoIJER37,23
937,Luca,2007-02-06,1706406079,luca.stefanelli@yahoo.it,QxcEJxTI,WhiteEagle,Eb8ab6tvdb,18
938,Alessandro,2001-01-18,7064970819,alessandro.conti@outlook.com,HvN1iy14,SunLynx,zDWoTGgNto,24
939,Alessia,1994-11-22,3792968657,alessia.virgilio@hotmail.com,ZR3raQmn,CrystalMoose,yKOsbW9NhL,30
940,Stefania,2000-09-11,4768522725,stefania.pininfarina@libero.it,uClzFT08,SilverLynx,naIjSavXgX,24
941,Franco,2004-02-02,9045807125,franco.puglisi@gmail.com,5rN6BP7m,StormOtter,LaKDYIMZWM,21
942,Enrico,1996-07-12,4585080591,enrico.scaramucci@gmail.com,807Ee5cJ,NightFalcon,ga9glMm8Ka,28
943,Beatrice,1996-08-18,1370779962,beatrice.columbo@gmail.com,LADVCTX7,NightFalcon,tsTCbfjA6e,28
944,Veronica,1996-05-30,4715028548,veronica.bettin@libero.it,HnwnGx27,ShadowOtter,vUhw72qM1Z,29
945,Martina,1995-05-23,3902893574,martina.vidoni@libero.it,oRRwvsTQ,BlueRabbit,bN6F6DA4Ld,30
946,Stefania,2001-12-12,9858762525,stefania.moschino@yahoo.it,nplpMcPz,DuskLynx,2OFwWiqaR7,23
947,Paolo,2000-12-31,8925638825,paolo.sauli@outlook.com,kALS98wJ,CrystalMoose,iD50DrrP3X,24
948,Filippo,2003-11-29,4338375943,filippo.mancini@libero.it,weU0s6GG,BlackFalcon,vSazASfrVf,21
949,Valentina,2000-02-26,5950539501,valentina.cimarosa@hotmail.com,e3MgHGgV,GoldenCoyote,cKl4Acq9dK,25
950,Chiara,2006-10-24,6687731678,chiara.gargallo@hotmail.com,HqnUIMJr,NightMoose,Shok7XqgD8,18
951,Giulia,1998-05-30,6448182019,giulia.longhena@icloud.com,64SsXaPo,StormMoose,9zobb96dUJ,27
952,Sara,1997-02-16,0764777883,sara.nitto@icloud.com,gOirueUA,ShadowOtter,bluqQpFLVx,28
953,Giulia,2002-05-13,0485289859,giulia.vittadello@icloud.com,JtRNLfqy,BlueBear,bFG4CQuJ3o,23
954,Elena,1995-02-23,2453021587,elena.gaito@yahoo.it,Ve2pckGB,SunLynx,GKT2HwGfUC,30
955,Alberto,2000-01-04,6359715265,alberto.callegaro@icloud.com,L5aftOXC,BlueRabbit,5mR8yv1qF2,25
956,Franco,1996-09-10,9588937955,franco.garozzo@gmail.com,QLffw5gX,NightRabbit,oapalerX70,28
957,Chiara,2001-03-30,2748298871,chiara.ceschi@libero.it,HFVhgTD1,CrystalBear,7VlYA3Dn39,24
958,Alessia,1994-08-31,2068226636,alessia.avogadro@yahoo.it,YVPbpBOT,StormOtter,TIYdxGHezD,30
959,Alessia,1998-02-16,6474958335,alessia.zichichi@hotmail.com,djtbrqxv,FireCoyote,LAucV3b9aO,27
960,Alessandro,1998-10-18,5637922479,alessandro.malenchini@outlook.com,kLOpEz3z,DuskLynx,y5il90vTte,26
961,Sara,2004-06-07,2203952070,sara.munari@gmail.com,AcofgTXe,RedOtter,bcN3ETUXIX,21
962,Francesca,2007-05-22,0817563364,francesca.battisti@hotmail.com,4Y7tZ8uR,BlueWolf,SCP1i9ynGc,18
963,Giovanna,1998-05-04,4560559772,giovanna.pertile@hotmail.com,m1LIpI77,ShadowBear,1jpbybNKjt,27
964,Silvia,2001-05-17,0759339476,silvia.borzomì@icloud.com,7HcNwz7I,IceBear,KftfbW6PP6,24
965,Massimo,2003-08-26,9309529440,massimo.piccinni@libero.it,9wzvCH73,NightMoose,y7Vzx4hJeT,21
966,Elena,2001-01-18,7343615575,elena.ossani@gmail.com,3Z3PAzoA,RedRabbit,T49Nync3GX,24
967,Massimo,2007-01-01,4360593058,massimo.taliani@gmail.com,cWvlGjwu,RedRabbit,3b16AKVcpv,18
968,Enrico,1998-12-10,5415038488,enrico.druso@outlook.com,kPCmXKG5,IceFalcon,AoEBgua3UL,26
969,Alessandro,2005-11-20,2257287536,alessandro.pulci@outlook.com,KVIoqsh9,SilverTiger,NPGBI5qxW8,19
970,Valentina,2005-04-19,6370986805,valentina.barbarigo@outlook.com,QDQboHQI,ShadowBear,8yVksXNFSx,20
971,Giovanna,1995-07-22,4436633665,giovanna.magrassi@gmail.com,SWNVGng6,RedRabbit,yQci1ea5m9,29
972,Chiara,2004-08-08,5228499639,chiara.pisaroni@gmail.com,aCSISaJ3,StormRabbit,IWYOJqY31M,20
973,Alberto,2005-01-13,7809309195,alberto.bova@libero.it,p8ZlsEw6,GreenOtter,m0Ixfc87cP,20
974,Sara,1994-12-22,3764938519,sara.endrizzi@icloud.com,1DE05mDG,NightMoose,cabsQpxanJ,30
975,Filippo,1999-12-12,9056186712,filippo.terragni@icloud.com,OsX8JX6b,DuskLynx,gfdSW0OfiB,25
976,Laura,2000-04-11,9973788445,laura.franscini@yahoo.it,7sOz91xV,SilverLynx,yr1CLfrXz5,25
977,Chiara,1999-10-20,9618652421,chiara.guglielmi@outlook.com,owUdQ3ko,NightRabbit,Qco0Sjd7Qg,25
978,Martina,2000-11-17,6171987188,martina.praga@libero.it,d1e1zxC9,BlueWolf,m1FypSxHxS,24
979,Stefano,1997-02-12,2611226595,stefano.procacci@icloud.com,8M3tHAtT,RedRabbit,JevEbAtuoX,28
980,Serena,1998-07-25,5725101036,serena.serlupi@gmail.com,kLqZ4jFo,ShadowTiger,c8Zy3irJMj,26
981,Andrea,2000-06-12,4495774059,andrea.vendetti@icloud.com,L8zSDdxy,ShadowTiger,3kqk0VP71P,25
982,Elisa,2004-10-05,1824982518,elisa.sbarbaro@gmail.com,GdWyPq9O,ShadowTiger,7OPgr6ulS8,20
983,Alessia,1996-04-30,5895989260,alessia.grimani@libero.it,KYYxEVpt,StormMoose,nBlpjLzYQe,29
984,Franco,2007-04-10,4920105353,franco.fieramosca@libero.it,mWf1L7Tj,NightMoose,viPx79FzQq,18
985,Matilde,2004-03-28,2175263960,matilde.odescalchi@gmail.com,pUjtYzYT,GoldenLynx,sTMMWMPS1G,21
986,Roberto,2003-04-03,6433463885,roberto.antelami@hotmail.com,QomBcSB8,SilverTiger,eMb3vyCfZK,22
987,Roberto,2004-03-24,7234032168,roberto.lancisi@icloud.com,lez523tk,SunPanther,9k74CECfam,21
988,Martina,1997-05-23,3165599572,martina.soderini@gmail.com,rqicsA2j,ShadowBear,2wGaiF8ZXB,28
989,Gianni,2001-07-29,0400093829,gianni.moresi@icloud.com,uUE7XHxN,BlueRabbit,Xll4dRwgFz,23
990,Massimo,2002-01-12,3067534443,massimo.muratori@yahoo.it,kAKUDUvH,BlueRabbit,160QFIYzgU,23
991,Daniele,1994-07-23,9500803672,daniele.zanichelli@libero.it,7MKqSEg6,DuskLynx,Oe6VzV1mh8,30
992,Marco,2001-04-17,3031809714,marco.vittadello@libero.it,4RKtYnUG,GreenMoose,5vgNAlvNfK,24
993,Alessia,2003-08-11,0336477911,alessia.petralli@gmail.com,mkug60LI,DuskLynx,GCBzX7UJZ9,21
994,Laura,2000-10-21,8537852720,laura.gucci@yahoo.it,Xi1rcbjG,NightMoose,J0e1laRdQl,24
995,Enrico,1998-06-26,7408775661,enrico.molesini@libero.it,4XJgrRQ5,BlueRabbit,R6rCCLdM0k,27
996,Laura,1995-03-12,1130820515,laura.castiglione@outlook.com,f1yYha3S,SilverTiger,bLioDVtpUQ,30
997,Chiara,1995-06-04,3308912710,chiara.raimondi@yahoo.it,HoBKViHh,StormOtter,W2vakgosZj,30
998,Franco,1995-09-14,0965133196,franco.borromeo@outlook.com,FsU02gIn,FireCoyote,CrhdHXrPkJ,29
999,Roberto,1998-12-14,0810188366,roberto.nordio@outlook.com,Stl25Sty,WhiteMoose,0UVsrWLNal,26
1000,Daniele,2005-02-12,3264594412,daniele.simeoni@hotmail.com,ashp9zxF,FirePanther,BM17fdIiWO,20
